"location","price","property_type","postal_code","available","till_move_in_day","minimum_term","maximum_term","furnishings","occupation","gender","min_age","max_age","property_id"
Manchester,465,Flat share,M4,"21/04/2023",5,6,0,Furnished,Professional,No preference,,,1969
Manchester,950,Flat share,M1,"01/06/2023",46,12,0,Furnished,Professional,No preference,"18","65",1970
Manchester,360,House share,M40,"01/07/2023",76,6,36,Furnished,Don't mind,No preference,"18","35",1971
Manchester,632,House share,M20,"01/07/2023",76,6,0,Furnished,Don't mind,Female,"22","29",1972
Manchester,675,Flat rent,M1,"23/06/2023",68,2,3,Furnished,Student,No preference,,,1974
Manchester,500,House share,M24,"16/04/2023",0,1,0,Furnished,Don't mind,No preference,,,1968
Manchester,575,House share,M27,"01/05/2023",15,3,0,Furnished,Professional,Female,"27","40",1979
Manchester,599,House share,M6,"23/04/2023",7,6,12,Furnished,Student,No preference,"19","65",1980
Manchester,675,House share,M6,"16/04/2023",0,6,11,Furnished,Professional,Female,"25","45",1973
Manchester,399,House share,M11,"04/06/2023",49,3,12,Furnished,Don't mind,Female,"18","64",1984
Manchester,950,Flat share,M1,"16/04/2023",0,0,0,Furnished,Don't mind,No preference,"18","65",1975
Manchester,700,Flat share,M3,"15/05/2023",29,12,0,Furnished,Professional,No preference,,,1986
Manchester,500,Flat share,M20,"16/04/2023",0,2,4,Furnished,Don't mind,No preference,,"35",1976
Manchester,1000,Flat share,M4,"16/04/2023",0,3,6,Furnished,Don't mind,No preference,"18","35",1978
Manchester,487,Flat share,M16,"16/04/2023",0,4,0,Furnished,Don't mind,Female,"23",,1981
Manchester,800,House share,M32,"30/04/2023",14,0,0,Furnished,Don't mind,Female,"18",,1990
Manchester,600,Flat share,M50,"16/04/2023",0,4,0,Furnished,Don't mind,No preference,"19","39",1982
Manchester,750,Flat share,M3,"16/04/2023",0,1,1,Furnished,Professional,No preference,"20","38",2039
Manchester,585,House share,M14,"16/04/2023",0,4,4,Furnished,Student,No preference,"19","22",2040
Manchester,585,House share,M6,"20/04/2023",4,5,0,Furnished,Don't mind,Female,,,1994
Manchester,741,Flat share,M4,"16/04/2023",0,12,12,Furnished,Professional,No preference,"22","35",2041
Manchester,800,Flat share,M35,"16/04/2023",0,0,0,Unfurnished,Don't mind,No preference,"18",,2046
Manchester,750,House share,M13,"16/04/2023",0,12,24,Furnished,Don't mind,Female,,,2053
Manchester,400,House share,M22,"16/04/2023",0,0,0,Unfurnished,Don't mind,No preference,"18","65",2054
Manchester,480,House rent,M5,"16/04/2023",0,0,0,Furnished,Don't mind,No preference,,,2056
Manchester,595,House share,M6,"05/06/2023",50,0,0,Furnished,Don't mind,Female,"24","34",2000
Manchester,650,House share,M25,"02/05/2023",16,6,0,Furnished,Professional,No preference,"21","39",2005
Manchester,700,House share,M34,"16/04/2023",0,3,12,Furnished,Professional,No preference,"21","50",2008
Manchester,525,Flat share,M13,"16/04/2023",0,0,0,Furnished,Don't mind,Female,,,2009
Manchester,902,Flat share,M1,"28/04/2023",12,6,0,Furnished,Don't mind,No preference,,,2016
Manchester,500,Flat share,M21,"19/04/2023",3,0,0,Furnished,Professional,No preference,"24",,2021
Manchester,730,Flat share,M4,"01/05/2023",15,5,5,Furnished,Professional,Female,"22","30",2025
Manchester,625,Flat share,M1,"16/04/2023",0,6,0,Furnished,Professional,Male,"23","30",2010
Manchester,200,House share,M43,"20/04/2023",4,6,0,Furnished,Don't mind,Female,"22","38",2028
Manchester,700,House share,M14,"01/05/2023",15,4,0,Furnished,Don't mind,No preference,"21","25",2029
Manchester,795,Flat share,M3,"16/04/2023",0,0,0,Furnished,Don't mind,Female,,,2011
Manchester,340,House share,M20,"16/04/2023",0,12,0,Furnished,Don't mind,No preference,"23","35",2012
Manchester,600,Flat share,M1,"01/05/2023",15,6,0,Furnished,Professional,No preference,"30","40",2032
Manchester,725,Flat share,M3,"27/06/2023",72,12,0,Furnished,Professional,Female,"24","30",2033
Manchester,625,House share,M34,"16/04/2023",0,2,2,Furnished,Don't mind,No preference,,,2013
Manchester,475,House share,M18,"16/04/2023",0,6,0,Furnished,Don't mind,No preference,,,2017
Manchester,600,Flat share,M50,"16/04/2023",0,0,9,Furnished,Don't mind,No preference,,,2018
Manchester,810,Flat share,M1,"16/04/2023",0,6,6,Furnished,Professional,No preference,"25","40",2019
Manchester,450,House share,M5,"16/04/2023",0,0,4,Furnished,Don't mind,No preference,"18",,2020
Manchester,625,Flat share,M3,"16/04/2023",0,0,0,Furnished,Don't mind,No preference,"22","30",2022
Manchester,595,House share,M14,"16/04/2023",0,6,0,Furnished,Don't mind,No preference,"18",,2023
Manchester,550,House share,M14,"16/04/2023",0,0,12,Furnished,Don't mind,Female,"28",,2024
Manchester,650,House share,M9,"16/04/2023",0,6,0,Furnished,Professional,No preference,"18","65",2026
Manchester,520,House share,M7,"01/09/2023",138,12,12,Furnished,Don't mind,No preference,"18",,2044
Manchester,600,Flat share,M5,"15/08/2023",121,12,0,Furnished,Professional,No preference,"23","29",2050
Manchester,480,Flat share,M15,"25/06/2023",70,12,0,Furnished,Professional,Female,"21","30",2055
Manchester,519.60,House share,M15,"16/04/2023",0,0,0,Furnished,Don't mind,No preference,,,1069
Manchester,562.90,Flat share,M1,"16/04/2023",0,3,5,Furnished,Don't mind,Female,"18","27",1073
Manchester,649.50,Flat share,M14,"16/04/2023",0,2,0,Furnished,Don't mind,No preference,"24","40",1094
Manchester,658.16,Shared property,M27,"16/04/2023",0,12,0,Furnished,Professional,No preference,"19","99",1143
Manchester,671.15,House share,M28,"16/04/2023",0,0,0,Furnished,Don't mind,No preference,"18","65",1148
Manchester,541.25,House share,M16,"16/04/2023",0,12,0,Furnished,Professional,No preference,"18",,1150
Manchester,519.60,Flat share,M14,"16/04/2023",0,4,4,Furnished,Student,No preference,,,1152
Manchester,801.05,House share,M19,"16/04/2023",0,0,0,Furnished,Don't mind,No preference,"18","99",1155
Manchester,736.10,House share,M14,"16/04/2023",0,0,0,Furnished,Don't mind,No preference,"18","99",1156
Manchester,866.00,House share,M14,"16/04/2023",0,0,0,Furnished,Don't mind,No preference,"18","28",1157
Manchester,866.00,House share,M14,"16/04/2023",0,0,0,Furnished,Don't mind,No preference,"18","28",1158
Manchester,866.00,House share,M14,"16/04/2023",0,0,0,Furnished,Don't mind,No preference,"18","99",1159
Manchester,649.50,Shared property,M27,"16/04/2023",0,6,0,Furnished,Professional,No preference,"25","50",1160
Manchester,866.00,Flat share,M4,"16/04/2023",0,0,0,Furnished,Don't mind,No preference,,"50",1184
Manchester,433.00,House share,M22,"16/04/2023",0,0,0,Furnished,Don't mind,No preference,,,1197
Manchester,476.30,House share,M30,"16/04/2023",0,6,0,Furnished,Professional,No preference,"25",,1231
Manchester,757.75,House share,M6,"16/04/2023",0,0,0,Furnished,Don't mind,No preference,,,1260
Manchester,649.50,House share,M22,"16/04/2023",0,0,0,Furnished,Professional,Male,"18","65",1281
Manchester,519.60,House share,M16,"16/04/2023",0,0,0,Furnished,Don't mind,No preference,"19",,1292
Manchester,991.57,Flat share,M15,"01/06/2023",46,2,3,Furnished,Student,No preference,,,1055
Manchester,381.04,House share,M14,"01/07/2023",76,6,12,Furnished,Student,No preference,"18","25",1056
Manchester,627.85,Flat share,M18,"14/05/2023",28,6,0,Furnished,Professional,No preference,,,1059
Manchester,627.85,Flat rent,M15,"13/05/2023",27,3,4,Furnished,Don't mind,No preference,"18","65",1060
Manchester,736.10,House share,M13,"10/05/2023",24,1,0,Furnished,Don't mind,No preference,,,1062
Manchester,549.91,Flat rent,M15,"16/04/2023",0,0,4,Furnished,Don't mind,No preference,,,1302
Manchester,649.50,Flat share,M22,"16/04/2023",0,0,0,Furnished,Professional,No preference,"23","55",1321
Manchester,658.16,Flat share,M1,"09/09/2023",146,0,0,Furnished,Student,No preference,,,1078
Manchester,584.55,House share,M13,"20/07/2023",95,11,12,Furnished,Student,Female,"18","35",1092
Manchester,497.95,House share,M35,"16/04/2023",0,0,0,Furnished,Don't mind,No preference,,,1341
Manchester,995.90,Flat share,M1,"10/06/2023",55,0,3,Furnished,Don't mind,No preference,,,1097
Manchester,995.90,House rent,M19,"12/05/2023",26,6,0,Part Furnished,Professional,No preference,,,1098
Manchester,1299.00,House share,M19,"19/05/2023",33,0,3,Furnished,Don't mind,No preference,"24",,1104
Manchester,731.77,Flat share,M14,"16/06/2023",61,0,3,Furnished,Student,No preference,,,1120
Manchester,584.55,Flat share,M14,"01/07/2023",76,12,0,Furnished,Don't mind,No preference,"18","99",1132
Manchester,736.10,House share,M14,"01/07/2023",76,0,12,Furnished,Student,No preference,"18",,1136
Manchester,736.10,House rent,M14,"01/07/2023",76,0,12,Unfurnished,Don't mind,No preference,,,1137
Manchester,476.30,House share,M14,"01/07/2023",76,10,0,Furnished,Don't mind,No preference,"18","46",1139
Manchester,476.30,House rent,M14,"30/06/2023",75,6,0,Part Furnished,Don't mind,No preference,,,1140
Manchester,497.95,Flat share,M15,"16/04/2023",0,0,0,Furnished,Don't mind,No preference,,,1360
Manchester,779.40,House share,M9,"16/04/2023",0,1,0,Furnished,Professional,No preference,"25","65",1362
Manchester,779.40,House share,M6,"16/04/2023",0,0,0,Furnished,Don't mind,Female,"25","40",1364
Manchester,541.25,House share,M16,"10/06/2023",55,12,0,Furnished,Student,No preference,,,1151
Manchester,519.60,House share,M28,"16/04/2023",0,1,3,Furnished,Professional,No preference,,,1376
Manchester,476.30,House share,M30,"16/04/2023",0,0,0,Furnished,Don't mind,No preference,,,1380
Manchester,649.50,House share,M34,"16/04/2023",0,0,0,Furnished,Don't mind,Female,,"42",1434
Manchester,922.29,Flat share,M1,"16/04/2023",0,0,0,Furnished,Student,No preference,,,1440
Manchester,1017.55,Flat share,M13,"16/04/2023",0,0,0,Furnished,Don't mind,No preference,,,1458
Manchester,831.36,Shared property,M50,"16/04/2023",0,0,0,Furnished,Student,No preference,"18","22",1479
Manchester,757.75,Flat share,M15,"16/04/2023",0,4,0,Furnished,Student,No preference,,,1503
Manchester,1299.00,Flat share,M1,"29/04/2023",13,3,4,Furnished,Don't mind,No preference,"18","65",1161
Manchester,952.60,House share,M16,"28/05/2023",42,3,0,Furnished,Don't mind,No preference,"18","50",1162
Manchester,952.60,Flat rent,M28,"22/04/2023",6,6,0,Furnished,Don't mind,No preference,,,1163
Manchester,779.40,House share,M14,"16/04/2023",0,1,6,Furnished,Professional,No preference,"25","40",1530
Manchester,1082.50,Flat share,M1,"13/05/2023",27,0,4,Furnished,Don't mind,Female,,,1185
Manchester,809.71,Flat share,M1,"01/05/2023",15,4,4,Furnished,Student,No preference,,,1188
Manchester,541.25,House share,M7,"01/07/2023",76,12,0,Furnished,Student,No preference,,,1189
Manchester,757.75,House share,M15,"16/04/2023",0,0,1,Furnished,Don't mind,No preference,"18","40",1535
Manchester,1221.06,Flat share,M1,"04/06/2023",49,3,3,Furnished,Don't mind,No preference,,,1205
Manchester,627.85,House share,M22,"22/04/2023",6,0,0,Furnished,Professional,No preference,"18","65",1221
Manchester,757.75,House share,M22,"16/04/2023",0,0,0,Furnished,Don't mind,No preference,"18","66",1541
Manchester,476.30,Flat rent,M15,"15/05/2023",29,3,4,Part Furnished,Student,No preference,,,1232
Manchester,757.75,Flat share,M60,"08/06/2023",53,0,3,Furnished,Student,No preference,,,1233
Manchester,610.53,Flat share,M13,"08/06/2023",53,1,3,Furnished,Don't mind,Female,,,1244
Manchester,497.95,Flat share,M14,"08/07/2023",83,6,12,Furnished,Don't mind,No preference,"20","35",1257
Manchester,1082.50,House share,M12,"16/04/2023",0,0,0,Furnished,Don't mind,No preference,"18",,1574
Manchester,541.25,Flat share,M45,"30/04/2023",14,4,36,Furnished,Don't mind,No preference,"18","65",1275
Manchester,606.20,House share,M14,"01/07/2023",76,12,0,Furnished,Student,No preference,"18","40",1276
Manchester,796.72,Flat share,M15,"16/04/2023",0,0,6,Furnished,Student,Female,,,1579
Manchester,541.25,House share,M16,"16/04/2023",0,6,0,Furnished,Professional,No preference,"22","62",1588
Manchester,549.91,House share,M14,"01/07/2023",76,0,10,Furnished,Don't mind,No preference,,"30",1301
Manchester,623.52,Flat share,M14,"16/04/2023",0,0,3,Furnished,Don't mind,No preference,,,1595
Manchester,666.82,Flat share,M6,"27/05/2023",41,0,3,Furnished,Student,No preference,,,1307
Manchester,666.82,Flat rent,M4,"27/05/2023",41,6,6,Part Furnished,Professional,No preference,,,1308
Manchester,714.45,Flat share,M15,"18/06/2023",63,1,3,Furnished,Don't mind,No preference,,,1310
Manchester,801.05,Flat share,M4,"07/05/2023",21,2,0,Furnished,Professional,No preference,"25","60",1318
Manchester,497.95,Flat share,M8,"16/04/2023",0,1,0,Furnished,Professional,Female,"20","40",1606
Manchester,497.95,House share,M40,"21/04/2023",5,0,0,Furnished,Don't mind,No preference,,,1339
Manchester,714.45,Flat share,M4,"02/05/2023",16,0,0,Furnished,Student,No preference,,,1340
Manchester,619.19,Flat share,M13,"16/04/2023",0,0,6,Furnished,Student,No preference,"18","25",1613
Manchester,519.60,House share,M14,"01/07/2023",76,10,12,Furnished,Don't mind,No preference,"18","50",1344
Manchester,497.95,House share,M14,"01/07/2023",76,10,12,Furnished,Don't mind,No preference,"20","50",1345
Manchester,433.00,House share,M45,"16/04/2023",0,3,0,Furnished,Professional,No preference,"30","65",1637
Manchester,1082.50,Flat share,M5,"16/04/2023",0,0,1,Furnished,Don't mind,No preference,,,1640
Manchester,866.00,Flat share,M13,"01/05/2023",15,0,4,Furnished,Don't mind,No preference,,,1363
Manchester,904.97,Flat share,M15,"16/04/2023",0,0,5,Furnished,Don't mind,Female,,,1648
Manchester,779.40,House share,M9,"16/04/2023",0,0,0,Furnished,Don't mind,No preference,,,1666
Manchester,433.00,House share,M19,"20/07/2023",95,0,0,Furnished,Don't mind,Female,"21",,1378
Manchester,515.27,Flat share,M19,"16/04/2023",0,0,0,Furnished,Student,Female,"18","18",1699
Manchester,554.24,Flat share,M14,"22/05/2023",36,2,2,Furnished,Student,No preference,,,1399
Manchester,688.47,Flat share,M6,"17/04/2023",1,4,4,Furnished,Don't mind,No preference,,,1412
Manchester,688.47,Flat rent,M1,"09/09/2023",146,12,0,Furnished,Don't mind,No preference,,,1413
Manchester,1060.85,House share,M6,"18/04/2023",2,0,2,Furnished,Don't mind,Female,"19","40",1425
Manchester,692.80,House share,M14,"03/06/2023",48,12,12,Furnished,Student,Female,"18","26",1432
Manchester,519.60,House share,M25,"16/04/2023",0,3,0,Furnished,Don't mind,No preference,,,1701
Manchester,744.76,Flat share,M14,"01/05/2023",15,0,0,Furnished,Student,No preference,,,1436
Manchester,701.46,Flat share,M1,"12/07/2023",87,0,0,Furnished,Student,Female,,,1443
Manchester,926.62,Flat share,M15,"01/06/2023",46,1,2,Furnished,Don't mind,No preference,"18","90",1446
Manchester,541.25,House share,M20,"14/05/2023",28,6,0,Furnished,Professional,No preference,"18","35",1455
Manchester,562.90,House share,M33,"16/04/2023",0,10,36,Furnished,Don't mind,No preference,"18","99",1704
Manchester,848.68,House share,M16,"16/04/2023",0,1,2,Furnished,Professional,No preference,"25","45",1717
Manchester,866.00,Flat share,M1,"16/04/2023",0,3,4,Furnished,Don't mind,No preference,,,1727
Manchester,714.45,Flat share,M14,"01/06/2023",46,0,0,Furnished,Student,No preference,,,1504
Manchester,671.15,House share,M14,"01/07/2023",76,12,12,Furnished,Student,Female,"18","22",1509
Manchester,476.30,House share,M14,"01/07/2023",76,12,12,Furnished,Don't mind,No preference,,,1513
Manchester,476.30,Flat rent,M1,"12/06/2023",57,2,2,Furnished,Student,No preference,,,1514
Manchester,684.14,Flat share,M14,"08/06/2023",53,1,1,Furnished,Student,Female,"18","26",1521
Manchester,736.10,House share,M19,"16/04/2023",0,0,4,Furnished,Don't mind,No preference,,,1742
Manchester,853.01,Shared property,M60,"07/06/2023",52,3,3,Furnished,Student,No preference,"18","99",1531
Manchester,866.00,Flat share,M13,"01/07/2023",76,1,2,Furnished,Student,No preference,,,1532
Manchester,995.90,Flat rent,M15,"16/04/2023",0,0,0,Unfurnished,Don't mind,No preference,,,1745
Manchester,627.85,Flat share,M13,"16/04/2023",0,3,3,Furnished,Don't mind,No preference,,,1748
Manchester,822.70,House share,M13,"16/09/2023",153,6,12,Furnished,Don't mind,No preference,"20","55",1553
Manchester,541.25,Flat share,M50,"20/04/2023",4,0,12,Furnished,Professional,No preference,"24","40",1563
Manchester,909.30,Flat share,M1,"29/05/2023",43,0,3,Furnished,Don't mind,No preference,,,1568
Manchester,627.85,Flat rent,M15,"16/04/2023",0,0,0,Furnished,Student,No preference,,,1749
Manchester,562.90,Shared property,M24,"16/04/2023",0,6,12,Furnished,Professional,No preference,"21",,1752
Manchester,757.75,Flat share,M1,"27/06/2023",72,2,2,Furnished,Student,No preference,,,1584
Manchester,433.00,House share,M28,"16/04/2023",0,0,0,Furnished,Professional,No preference,"25",,1763
Manchester,766.41,Flat share,M14,"16/04/2023",0,4,4,Furnished,Don't mind,No preference,,,1764
Manchester,822.70,Flat share,M1,"24/04/2023",8,0,0,Furnished,Don't mind,No preference,,,1600
Manchester,736.10,House share,M43,"16/04/2023",0,6,36,Furnished,Professional,Female,"25","60",1767
Manchester,649.50,Flat share,M11,"16/04/2023",0,0,3,Furnished,Don't mind,No preference,,,1776
Manchester,541.25,House share,M14,"06/09/2023",143,10,10,Furnished,Don't mind,No preference,"18","25",1624
Manchester,519.60,House share,M27,"30/04/2023",14,0,2,Furnished,Don't mind,No preference,"18",,1625
Manchester,606.20,Flat share,M5,"16/04/2023",0,0,0,Furnished,Don't mind,No preference,"25",,1786
Manchester,692.80,Flat share,M13,"16/04/2023",0,0,5,Furnished,Student,No preference,,,1798
Manchester,948.27,Flat share,M17,"10/07/2023",85,0,0,Furnished,Don't mind,No preference,,,1647
Manchester,692.80,Flat rent,M4,"16/04/2023",0,1,5,Furnished,Professional,No preference,,,1799
Manchester,476.30,House share,M20,"29/04/2023",13,6,0,Furnished,Don't mind,No preference,,,1653
Manchester,541.25,Flat share,M1,"16/04/2023",0,0,0,Furnished,Don't mind,No preference,,,1802
Manchester,757.75,House share,M19,"22/04/2023",6,0,0,Furnished,Don't mind,No preference,"18","65",1668
Manchester,458.98,House share,M14,"19/07/2023",94,12,12,Furnished,Student,No preference,"19","22",1683
Manchester,874.66,Flat share,M50,"01/05/2023",15,5,5,Furnished,Student,No preference,,,1687
Manchester,775.07,Flat share,M1,"16/04/2023",0,5,5,Furnished,Don't mind,No preference,,,1811
Manchester,476.30,House share,M41,"16/04/2023",0,3,12,Furnished,Don't mind,No preference,"21","50",1947
Manchester,606.20,Flat share,M7,"16/04/2023",0,0,3,Furnished,Don't mind,No preference,"22","65",1952
Manchester,866.00,Flat share,M3,"17/04/2023",1,1,3,Furnished,Student,Female,"18","25",1715
Manchester,2381.50,Flat share,M19,"16/04/2023",0,6,12,Furnished,Don't mind,Female,"25","50",1955
Manchester,2381.50,Flat rent,M14,"16/04/2023",0,6,0,Furnished,Don't mind,No preference,,,1956
Manchester,866.00,Flat rent,M15,"28/04/2023",12,12,12,Furnished,Don't mind,No preference,,,1728
Manchester,523.93,House share,M14,"01/07/2023",76,12,12,Furnished,Student,No preference,,,1736
Manchester,822.70,House share,M6,"16/04/2023",0,0,0,Furnished,Professional,Female,"18","50",1957
Manchester,995.90,Flat share,M13,"03/09/2023",140,12,12,Furnished,Don't mind,No preference,,,1743
Manchester,995.90,House rent,M14,"01/07/2023",76,6,0,Part Furnished,Don't mind,No preference,,,1744
Manchester,1095.49,Flat share,M13,"16/04/2023",0,3,0,Furnished,Don't mind,No preference,,,1958
Manchester,433.00,Flat share,M40,"16/04/2023",0,1,3,Furnished,Don't mind,No preference,"18","50",1965
Manchester,749.09,Flat share,M15,"16/04/2023",0,0,5,Furnished,Student,No preference,,,1977
Manchester,649.50,Shared property,M14,"16/04/2023",0,0,2,Furnished,Professional,No preference,"25","50",1989
Manchester,519.60,Flat rent,M35,"16/04/2023",0,0,0,Unfurnished,Don't mind,No preference,,,2015
Manchester,433.00,Flat share,M14,"01/07/2023",76,12,0,Furnished,Student,No preference,,,1755
Manchester,433.00,House share,M22,"16/04/2023",0,0,0,Furnished,Don't mind,No preference,,,2030
Manchester,779.40,Flat share,M60,"16/04/2023",0,0,6,Furnished,Student,No preference,,,2048
Manchester,731.77,House share,M13,"16/04/2023",0,3,6,Furnished,Professional,No preference,,,2049
Manchester,736.10,House rent,M6,"10/07/2023",85,3,0,Part Furnished,Professional,No preference,,,1768
Manchester,541.25,House share,M13,"16/04/2023",0,1,0,Furnished,Don't mind,Female,"20","55",2051
Manchester,844.35,House share,M6,"16/04/2023",0,0,0,Furnished,Don't mind,No preference,,,2052
Manchester,822.70,Flat share,M14,"09/09/2023",146,0,11,Furnished,Student,No preference,"18","28",1787
Manchester,541.25,House share,M16,"16/04/2023",0,0,0,Furnished,Professional,No preference,,,2057
Manchester,866.00,House share,M13,"16/04/2023",0,4,12,Furnished,Don't mind,Female,,,2058
Manchester,649.50,Flat share,M16,"17/05/2023",31,0,2,Furnished,Don't mind,No preference,"25",,1808
Manchester,822.70,Flat share,M1,"01/06/2023",46,0,3,Furnished,Don't mind,Female,"18","41",1813
Manchester,822.70,Flat share,M1,"01/06/2023",46,0,0,Furnished,Don't mind,No preference,"18","80",1815
Manchester,562.90,Flat share,M15,"10/06/2023",55,3,3,Furnished,Don't mind,Female,,"30",1817
Manchester,562.90,Flat rent,M15,"01/06/2023",46,1,3,Furnished,Student,No preference,,,1818
Manchester,779.40,Flat share,M15,"19/05/2023",33,2,2,Furnished,Student,No preference,"18","30",1821
Manchester,476.30,House share,M18,"27/04/2023",11,0,6,Furnished,Don't mind,No preference,"18","60",1874
Manchester,515.27,House share,M40,"26/04/2023",10,0,6,Furnished,Don't mind,No preference,"18","65",1875
Manchester,757.75,Flat share,M1,"10/06/2023",55,0,0,Furnished,Don't mind,No preference,,,1884
Manchester,619.19,House share,M14,"01/07/2023",76,12,12,Furnished,Student,No preference,"18","21",1933
Manchester,818.37,Flat share,M1,"03/09/2023",140,11,0,Furnished,Don't mind,No preference,,,1935
Manchester,649.50,Flat rent,M15,"01/07/2023",76,10,0,Part Furnished,Don't mind,No preference,,,1945
Manchester,649.50,House share,M7,"20/04/2023",4,0,0,Furnished,Professional,No preference,"18","65",1951
Manchester,649.50,House share,M14,"20/08/2023",126,10,0,Furnished,Don't mind,No preference,"18","49",1995
Manchester,649.50,Flat rent,M15,"19/06/2023",64,10,0,Furnished,Don't mind,No preference,,,1996
Manchester,649.50,Flat share,M14,"08/07/2023",83,10,0,Furnished,Don't mind,No preference,"18","40",1997
Manchester,649.50,House share,M14,"08/07/2023",83,10,0,Furnished,Don't mind,No preference,"20","40",1998
Manchester,519.60,Flat share,M14,"01/07/2023",76,0,2,Furnished,Don't mind,No preference,,,2014
Manchester,649.50,House share,M14,"20/08/2023",126,10,0,Furnished,Don't mind,No preference,"18","50",2042
Manchester,649.50,House share,M18,"04/06/2023",49,6,0,Furnished,Don't mind,No preference,"20","40",2043
Manchester,541.25,House share,M14,"08/08/2023",114,6,12,Furnished,Don't mind,Female,"20","35",2045
Manchester,476.30,House share,M14,"19/07/2023",94,10,12,Furnished,Student,No preference,"20","35",2047
Manchester,649.50,House share,M20,"16/04/2023",0,3,0,Furnished,Professional,Male,"25","55",1812
Manchester,541.25,Flat share,M25,"16/04/2023",0,3,24,Unfurnished,Don't mind,No preference,,,1816
Manchester,627.85,Flat share,M14,"16/04/2023",0,3,4,Furnished,Student,No preference,,,1825
Manchester,779.40,Flat share,M19,"16/04/2023",0,0,0,Furnished,Don't mind,No preference,,,1828
Manchester,779.40,House rent,M14,"16/04/2023",0,0,0,Furnished,Don't mind,No preference,,,1829
Manchester,541.25,Flat share,M26,"16/04/2023",0,0,0,Furnished,Don't mind,No preference,,,1832
Manchester,623.52,Flat share,M5,"16/04/2023",0,0,3,Furnished,Don't mind,No preference,,"20",1846
Manchester,1082.50,Flat share,M4,"16/04/2023",0,2,0,Furnished,Don't mind,No preference,"21",,1878
Manchester,1065.18,Flat share,M50,"16/04/2023",0,0,8,Furnished,Student,No preference,"18","25",1879
Manchester,610.53,Flat share,M14,"16/04/2023",0,3,3,Furnished,Student,Male,"18","25",1883
Manchester,688.47,Flat share,M14,"16/04/2023",0,3,0,Furnished,Don't mind,No preference,,,1895
Manchester,541.25,Flat share,M32,"16/04/2023",0,0,0,Furnished,Don't mind,Male,"18","60",1903
Manchester,649.50,House share,M11,"16/04/2023",0,0,3,Furnished,Professional,No preference,,,1908
Manchester,671.15,Flat share,M14,"16/04/2023",0,0,5,Furnished,Student,No preference,,,1914
Manchester,649.50,Flat share,M12,"16/04/2023",0,3,3,Furnished,Professional,No preference,"25","55",1915
Manchester,1082.50,Flat share,M7,"16/04/2023",0,0,0,Furnished,Don't mind,No preference,"18","99",1918
Manchester,584.55,Flat share,M3,"16/04/2023",0,8,8,Unfurnished,Don't mind,Female,,"25",1941
Manchester,649.50,House share,M14,"16/04/2023",0,10,12,Furnished,Don't mind,No preference,"20","40",1944
